soc_id,var_id,code,pref_name_for_society,title,category,description,name,climate_id,climate_code,climate_title
Ii5,EA202,700,Ontong Java,Population size,Population,NA,NA,AnnualMeanTemperature,27.71855346,Mean value of monthly temperature across the year
Ii6,EA202,400,Tokelau,Population size,Population,NA,NA,AnnualMeanTemperature,27.63272269,Mean value of monthly temperature across the year
Ii7,EA202,482,Kapingamarangi,Population size,Population,NA,NA,AnnualMeanTemperature,27.66493449,Mean value of monthly temperature across the year
Ii8,EA202,1500,Futunans,Population size,Population,NA,NA,AnnualMeanTemperature,26.87357163,Mean value of monthly temperature across the year
Ii9,EA202,3720,Niueans,Population size,Population,NA,NA,AnnualMeanTemperature,24.96269324,Mean value of monthly temperature across the year
Ij1,EA202,1250,Mangaians,Population size,Population,NA,NA,AnnualMeanTemperature,23.75169406,Mean value of monthly temperature across the year
Ij10,EA202,400,Tongarevans,Population size,Population,NA,NA,AnnualMeanTemperature,27.46190929,Mean value of monthly temperature across the year
Ij2,EA202,42100,Māori,Population size,Population,NA,NA,AnnualMeanTemperature,13.14841997,Mean value of monthly temperature across the year
Ij3,EA202,1800,Marquesans,Population size,Population,NA,NA,AnnualMeanTemperature,26.81320394,Mean value of monthly temperature across the year
Ij4,EA202,400,Manihikians,Population size,Population,NA,NA,AnnualMeanTemperature,27.49871142,Mean value of monthly temperature across the year
Ij5,EA202,109,Raroians,Population size,Population,NA,NA,AnnualMeanTemperature,26.50087435,Mean value of monthly temperature across the year
Ij6,EA202,NA,Hawaiians,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,24.51511274,Mean value of monthly temperature across the year
Ij7,EA202,3000,Mangarevans,Population size,Population,NA,NA,AnnualMeanTemperature,23.3914467,Mean value of monthly temperature across the year
Ij8,EA202,NA,Tahitians,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,25.81358677,Mean value of monthly temperature across the year
Ij9,EA202,450,Easter Islanders,Population size,Population,NA,NA,AnnualMeanTemperature,21.0722476,Mean value of monthly temperature across the year
Na1,EA202,152,Nabesna,Population size,Population,NA,NA,AnnualMeanTemperature,-6.710847761,Mean value of monthly temperature across the year
Na10,EA202,200,Chugach,Population size,Population,NA,NA,AnnualMeanTemperature,-3.004725361,Mean value of monthly temperature across the year
Na11,EA202,293,Sivokakmeit,Population size,Population,NA,NA,AnnualMeanTemperature,-5.241009663,Mean value of monthly temperature across the year
Na12,EA202,200,Nunamiut,Population size,Population,NA,NA,AnnualMeanTemperature,-10.89454201,Mean value of monthly temperature across the year
Na13,EA202,NA,Nunatsiarmiut,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,-15.67879864,Mean value of monthly temperature across the year
Na14,EA202,271,Inughuit (Northern Greenland),Population size,Population,NA,NA,AnnualMeanTemperature,-18.25140013,Mean value of monthly temperature across the year
Na15,EA202,900,Tlicho,Population size,Population,NA,NA,AnnualMeanTemperature,-6.226437559,Mean value of monthly temperature across the year
Na16,EA202,NA,Délįne,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,-8.388713701,Mean value of monthly temperature across the year
Na17,EA202,NA,DeneTha,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,-2.662087555,Mean value of monthly temperature across the year
Na19,EA202,300,Dakelh,Population size,Population,NA,NA,AnnualMeanTemperature,0.885064184,Mean value of monthly temperature across the year
Na2,EA202,1000,Tareumiut,Population size,Population,NA,NA,AnnualMeanTemperature,-11.67232577,Mean value of monthly temperature across the year
Na20,EA202,1274,Kutchin,Population size,Population,NA,NA,AnnualMeanTemperature,-7.523481987,Mean value of monthly temperature across the year
Na21,EA202,500,Caribou Inuit,Population size,Population,NA,NA,AnnualMeanTemperature,-10.95805886,Mean value of monthly temperature across the year
Na22,EA202,500,Iglulik Inuit,Population size,Population,NA,NA,AnnualMeanTemperature,-19.31389846,Mean value of monthly temperature across the year
Na23,EA202,1100,Labrador Inuit,Population size,Population,NA,NA,AnnualMeanTemperature,-8.422747865,Mean value of monthly temperature across the year
Na24,EA202,400,Tasiilaq,Population size,Population,NA,NA,AnnualMeanTemperature,-9.230238786,Mean value of monthly temperature across the year
Na25,EA202,1600,Kalaallit (West Greenland),Population size,Population,NA,NA,AnnualMeanTemperature,-10.64720051,Mean value of monthly temperature across the year
Na26,EA202,650,Dena'ina,Population size,Population,NA,NA,AnnualMeanTemperature,-7.169807959,Mean value of monthly temperature across the year
Na27,EA202,50,Tahltan,Population size,Population,NA,NA,AnnualMeanTemperature,-3.674496641,Mean value of monthly temperature across the year
Na28,EA202,160,Sekani,Population size,Population,NA,NA,AnnualMeanTemperature,-1.783701181,Mean value of monthly temperature across the year
Na29,EA202,380,Beaver,Population size,Population,NA,NA,AnnualMeanTemperature,-0.587348288,Mean value of monthly temperature across the year
Na3,EA202,800,Copper Inuit,Population size,Population,NA,NA,AnnualMeanTemperature,-14.92022168,Mean value of monthly temperature across the year
Na30,EA202,NA,Dene,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,-5.323807155,Mean value of monthly temperature across the year
Na31,EA202,NA,Eastern Cree,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,1.04264468,Mean value of monthly temperature across the year
Na32,EA202,700,Montagnais,Population size,Population,NA,NA,AnnualMeanTemperature,2.482701029,Mean value of monthly temperature across the year
Na33,EA202,900,Northern Saulteaux,Population size,Population,NA,NA,AnnualMeanTemperature,2.477847848,Mean value of monthly temperature across the year
Na34,EA202,342,Pekangekum,Population size,Population,NA,NA,AnnualMeanTemperature,1.13647026,Mean value of monthly temperature across the year
Na35,EA202,820,Nipigon,Population size,Population,NA,NA,AnnualMeanTemperature,1.677713124,Mean value of monthly temperature across the year
Na36,EA202,35000,Minnesota Ojibwa,Population size,Population,NA,NA,AnnualMeanTemperature,4.559661791,Mean value of monthly temperature across the year
Na37,EA202,244,Rainy River Ojibwe,Population size,Population,NA,NA,AnnualMeanTemperature,3.316653316,Mean value of monthly temperature across the year
Na38,EA202,76,Katikitegon,Population size,Population,NA,NA,AnnualMeanTemperature,6.476115123,Mean value of monthly temperature across the year
Na39,EA202,150,Eastern Ojibwa,Population size,Population,NA,NA,AnnualMeanTemperature,4.913860467,Mean value of monthly temperature across the year
Na4,EA202,300,Kaska,Population size,Population,NA,NA,AnnualMeanTemperature,-3.958219382,Mean value of monthly temperature across the year
Na40,EA202,1500,Ottawa,Population size,Population,NA,NA,AnnualMeanTemperature,4.571979601,Mean value of monthly temperature across the year
Na41,EA202,300,Mi'kmaq,Population size,Population,NA,NA,AnnualMeanTemperature,5.811557592,Mean value of monthly temperature across the year
Na42,EA202,2000,Potawatomi,Population size,Population,NA,NA,AnnualMeanTemperature,7.315689177,Mean value of monthly temperature across the year
Na43,EA202,260,Netsilik,Population size,Population,NA,NA,AnnualMeanTemperature,-16.8391754,Mean value of monthly temperature across the year
Na44,EA202,400,Nunavimmiut,Population size,Population,NA,NA,AnnualMeanTemperature,-11.35028534,Mean value of monthly temperature across the year
Na45,EA202,187,Mistissini Cree,Population size,Population,NA,NA,AnnualMeanTemperature,-2.473085779,Mean value of monthly temperature across the year
Na5,EA202,NA,Naskapi,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,-6.740412538,Mean value of monthly temperature across the year
Na6,EA202,NA,Nunivak,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,-1.294979725,Mean value of monthly temperature across the year
Na7,EA202,NA,Attawapiskat Cree,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,-1.616188271,Mean value of monthly temperature across the year
Na8,EA202,NA,Deg Xit'an,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,-3.836284837,Mean value of monthly temperature across the year
Na9,EA202,2200,Aleut,Population size,Population,NA,NA,AnnualMeanTemperature,3.756624331,Mean value of monthly temperature across the year
Nb1,EA202,NA,Haida,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,7.191601552,Mean value of monthly temperature across the year
Nb10,EA202,100,Alkatcho,Population size,Population,NA,NA,AnnualMeanTemperature,1.025036863,Mean value of monthly temperature across the year
Nb11,EA202,6000,Nuu chah nulth,Population size,Population,NA,NA,AnnualMeanTemperature,8.906838643,Mean value of monthly temperature across the year
Nb12,EA202,NA,Klahoose,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,2.369375671,Mean value of monthly temperature across the year
Nb13,EA202,NA,Squamish,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,3.579724673,Mean value of monthly temperature across the year
Nb14,EA202,NA,Comox,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,6.299149409,Mean value of monthly temperature across the year
Nb15,EA202,NA,Lummi,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,7.493608846,Mean value of monthly temperature across the year
Nb16,EA202,485,Klallam,Population size,Population,NA,NA,AnnualMeanTemperature,8.960973809,Mean value of monthly temperature across the year
Nb17,EA202,NA,Puyallup,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,7.723953152,Mean value of monthly temperature across the year
Nb18,EA202,285,Quileute,Population size,Population,NA,NA,AnnualMeanTemperature,10.10288423,Mean value of monthly temperature across the year
Nb19,EA202,100,Lower Chinook,Population size,Population,NA,NA,AnnualMeanTemperature,10.76707928,Mean value of monthly temperature across the year
Nb2,EA202,NA,Twana,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,8.960973809,Mean value of monthly temperature across the year
Nb20,EA202,NA,Tillamook,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,11.2257092,Mean value of monthly temperature across the year
Nb21,EA202,NA,Coos,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,11.30610184,Mean value of monthly temperature across the year
Nb22,EA202,6750,Tlingit,Population size,Population,NA,NA,AnnualMeanTemperature,-2.240602942,Mean value of monthly temperature across the year
Nb23,EA202,330,Heiltsuk,Population size,Population,NA,NA,AnnualMeanTemperature,7.038801943,Mean value of monthly temperature across the year
Nb24,EA202,654,Makah,Population size,Population,NA,NA,AnnualMeanTemperature,9.757693569,Mean value of monthly temperature across the year
Nb25,EA202,200,Quinault,Population size,Population,NA,NA,AnnualMeanTemperature,10.26638277,Mean value of monthly temperature across the year
Nb26,EA202,NA,Cowichan,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,4.990292246,Mean value of monthly temperature across the year
Nb27,EA202,1700,Stó:lō,Population size,Population,NA,NA,AnnualMeanTemperature,6.097633778,Mean value of monthly temperature across the year
Nb28,EA202,NA,Alsea,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,11.37536575,Mean value of monthly temperature across the year
Nb29,EA202,NA,Siuslaw,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,11.37536575,Mean value of monthly temperature across the year
Nb3,EA202,1000,Kwakwaka'wakw,Population size,Population,NA,NA,AnnualMeanTemperature,7.396170232,Mean value of monthly temperature across the year
Nb30,EA202,27,Takelma,Population size,Population,NA,NA,AnnualMeanTemperature,10.49979409,Mean value of monthly temperature across the year
Nb31,EA202,NA,Tututni,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,11.66892207,Mean value of monthly temperature across the year
Nb32,EA202,2000,Shasta,Population size,Population,NA,NA,AnnualMeanTemperature,9.850562702,Mean value of monthly temperature across the year
Nb33,EA202,250,Chimariko,Population size,Population,NA,NA,AnnualMeanTemperature,11.34578144,Mean value of monthly temperature across the year
Nb34,EA202,600,Karuk,Population size,Population,NA,NA,AnnualMeanTemperature,10.49979409,Mean value of monthly temperature across the year
Nb35,EA202,640,Hupa,Population size,Population,NA,NA,AnnualMeanTemperature,11.34578144,Mean value of monthly temperature across the year
Nb36,EA202,800,Wiyot,Population size,Population,NA,NA,AnnualMeanTemperature,12.8527965,Mean value of monthly temperature across the year
Nb37,EA202,NA,Lassik,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,12.94194105,Mean value of monthly temperature across the year
Nb38,EA202,NA,Mattole-Bear River,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,12.46333292,Mean value of monthly temperature across the year
Nb39,EA202,NA,Sinkyone,Population size,Population,Missing data,Missing data,AnnualMeanTemperature,12.8527965,Mean value of monthly temperature across the year
